id,Hardness
13663,5.906184
13664,5.4376254
13665,3.6675801
13666,4.96475
13667,3.1472747
13668,5.196114
13669,5.8400517
13670,3.4145362
13671,4.2013903
13672,5.686698
13673,5.7404146
13674,4.0632668
13675,5.5091553
13676,5.8174295
13677,6.0032816
13678,2.6977377
13679,6.044987
13680,5.927475
13681,5.4464045
13682,2.2693815
13683,5.189995
13684,4.334237
13685,3.3729906
13686,5.8366475
13687,5.9265423
13688,4.3806176
13689,3.6915376
13690,2.8005981
13691,5.450831
13692,5.590124
13693,5.9438496
13694,5.485858
13695,3.3762207
13696,5.873046
13697,4.5236588
13698,6.108062
13699,2.2812726
13700,2.4199946
13701,3.9941304
13702,3.0006871
13703,5.3623257
13704,5.935161
13705,4.0727057
13706,2.7517877
13707,3.6876438
13708,2.4998846
13709,3.0064092
13710,4.4016285
13711,5.817589
13712,2.4880033
13713,6.049341
13714,3.897882
13715,4.3260126
13716,5.1431246
13717,5.9350185
13718,5.1895247
13719,4.77574
13720,5.5379486
13721,5.8520145
13722,5.799743
13723,5.814425
13724,5.958352
13725,2.6319258
13726,6.004272
13727,4.484787
13728,3.454434
13729,5.511432
13730,4.7453175
13731,1.5111207
13732,2.065033
13733,4.026521
13734,4.16163
13735,5.985791
13736,5.8450003
13737,4.837079
13738,2.9236374
13739,5.5235186
13740,6.0262427
13741,5.50775
13742,4.7277203
13743,5.5229607
13744,5.9702463
13745,5.859235
13746,5.5498247
13747,3.2314603
13748,5.903574
13749,5.8994393
13750,5.934119
13751,5.8767147
13752,5.6253777
13753,5.979437
13754,5.891015
13755,5.7997627
13756,5.46793
13757,3.6413906
13758,3.02249
13759,3.1015015
13760,3.2298675
13761,5.6693277
13762,5.627675
13763,5.1025834
13764,6.029203
13765,5.4877844
13766,3.64564
13767,2.8041072
13768,5.8101416
13769,5.5991783
13770,3.0967925
13771,3.9310637
13772,2.6140356
13773,2.8686776
13774,6.0362806
13775,3.3344333
13776,5.533621
13777,4.6791253
13778,5.033032
13779,2.934493
13780,5.4746523
13781,4.2031674
13782,3.0928426
13783,3.7239614
13784,5.8483453
13785,5.982007
13786,5.8755016
13787,5.5720663
13788,5.6677647
13789,5.591803
13790,2.9139237
13791,4.7524004
13792,3.5902586
13793,3.2137485
13794,4.6464243
13795,5.559729
13796,3.5365047
13797,5.8830013
13798,2.947222
13799,2.3262546
13800,2.491036
13801,5.8896456
13802,5.8847027
13803,3.9107423
13804,5.2530704
13805,5.459485
13806,3.9733295
13807,5.601111
13808,3.9732625
13809,5.5510883
13810,5.8838625
13811,6.067851
13812,5.8704205
13813,4.188406
13814,5.548498
13815,2.5368507
13816,4.2638206
13817,4.2159176
13818,5.757536
13819,2.7558427
13820,5.780905
13821,3.6153216
13822,5.976704
13823,5.508299
13824,5.9333
13825,5.997551
13826,5.8227057
13827,5.5110173
13828,6.0217705
13829,5.2287493
13830,5.839856
13831,5.9493923
13832,3.5790625
13833,5.953949
13834,3.4325492
13835,5.91073
13836,5.693988
13837,5.4682302
13838,5.4808974
13839,2.5602016
13840,5.5506277
13841,5.032954
13842,5.797328
13843,4.146803
13844,5.8010426
13845,2.6555924
13846,5.0347567
13847,4.8297825
13848,5.3197274
13849,4.3547883
13850,5.1466284
13851,2.6949663
13852,5.4533176
13853,5.6056395
13854,5.457089
13855,3.2166414
13856,1.5173019
13857,5.9767575
13858,2.9080877
13859,2.568397
13860,5.511363
13861,3.3672533
13862,3.1202998
13863,2.5443935
13864,5.818511
13865,5.753968
13866,5.907703
13867,4.357608
13868,2.6659994
13869,5.8575315
13870,4.408398
13871,5.68258
13872,5.912107
13873,5.9654465
13874,5.83591
13875,5.549843
13876,5.924673
13877,5.43038
13878,3.9247408
13879,3.9787097
13880,5.982312
13881,2.2527056
13882,4.3550835
13883,2.970644
13884,4.9318495
13885,2.742917
13886,3.2471704
13887,5.2673345
13888,3.3858194
13889,5.916686
13890,5.970691
13891,5.0797586
13892,5.8150835
13893,5.7949038
13894,4.63692
13895,4.5303516
13896,4.941923
13897,5.153933
13898,3.772809
13899,4.0415792
13900,2.4049392
13901,5.9173093
13902,5.647461
13903,5.214406
13904,3.9840722
13905,2.842688
13906,5.818714
13907,5.8991356
13908,2.5237296
13909,2.6803663
13910,4.1573935
13911,5.840447
13912,3.9053864
13913,5.3119383
13914,6.0132236
13915,5.5028896
13916,5.841469
13917,3.0619931
13918,2.919238
13919,4.2635155
13920,5.083049
13921,5.599066
13922,5.7436786
13923,3.521955
13924,5.848627
13925,5.361476
13926,5.6785054
13927,5.9412193
13928,5.9387007
13929,5.308922
13930,2.6220253
13931,1.5118513
13932,5.7983027
13933,6.025136
13934,5.9929953
13935,4.546424
13936,5.452286
13937,4.641913
13938,2.7245133
13939,4.320849
13940,5.3976555
13941,2.9168103
13942,5.5401464
13943,4.612035
13944,4.205515
13945,2.1137486
13946,2.615621
13947,5.909422
13948,4.4912558
13949,2.996593
13950,2.1492863
13951,5.936531
13952,5.319659
13953,3.9856963
13954,5.440151
13955,2.7090554
13956,3.8360527
13957,2.6015372
13958,5.8434825
13959,5.5152073
13960,5.937626
13961,5.8890886
13962,5.4495316
13963,3.8421533
13964,5.9601235
13965,5.9126225
13966,5.719023
13967,5.891362
13968,1.6758631
13969,5.9201975
13970,5.8801026
13971,5.614614
13972,2.7025623
13973,5.4573994
13974,5.7956505
13975,5.858568
13976,2.6206303
13977,5.854389
13978,5.016921
13979,5.3583946
13980,2.804534
13981,4.764498
13982,5.910663
13983,2.9178903
13984,3.3421335
13985,5.440668
13986,2.367791
13987,2.6083071
13988,1.59819
13989,5.2896967
13990,6.021144
13991,5.7892237
13992,5.5644293
13993,5.971075
13994,4.6263504
13995,5.9085655
13996,5.952676
13997,2.693726
13998,5.8764725
13999,3.609805
14000,5.4210167
14001,4.2234106
14002,2.8712177
14003,5.5435176
14004,5.631216
14005,4.7131224
14006,5.9135113
14007,1.5212085
14008,5.94201
14009,5.9847107
14010,6.004328
14011,5.2333884
14012,5.8524413
14013,5.8752475
14014,5.4742017
14015,2.9326587
14016,2.1492498
14017,4.34284
14018,6.01847
14019,3.137669
14020,3.2604399
14021,3.9613743
14022,2.4668217
14023,4.8597903
14024,5.587555
14025,5.896846
14026,5.852313
14027,3.6216993
14028,5.976224
14029,5.4711256
14030,5.545354
14031,5.666937
14032,4.3442144
14033,5.93553
14034,5.8920197
14035,3.220545
14036,4.2702007
14037,4.4511485
14038,5.905342
14039,3.8044167
14040,5.4888453
14041,6.0024314
14042,4.7810707
14043,2.5699425
14044,3.0086403
14045,2.8416097
14046,1.9884602
14047,4.050745
14048,5.8373075
14049,5.8708353
14050,5.5282264
14051,6.0054245
14052,2.4512634
14053,4.9480186
14054,6.000639
14055,4.3840027
14056,5.4709597
14057,6.0194902
14058,3.096858
14059,4.682068
14060,5.6187215
14061,5.383334
14062,2.7402163
14063,5.8688383
14064,5.3422556
14065,5.876771
14066,4.025691
14067,5.716531
14068,3.0439725
14069,5.678687
14070,3.0518224
14071,2.7255206
14072,2.6042328
14073,2.6132634
14074,6.0062714
14075,5.948248
14076,6.0625563
14077,5.909368
14078,5.7520957
14079,5.6196933
14080,3.603044
14081,5.813003
14082,2.5269732
14083,5.986387
14084,5.976486
14085,5.505787
14086,2.9570305
14087,5.9572515
14088,2.3364937
14089,5.944048
14090,5.69448
14091,2.9879398
14092,5.954593
14093,4.472197
14094,3.7036283
14095,5.3488097
14096,5.7240753
14097,2.604627
14098,3.059208
14099,5.926376
14100,1.6300081
14101,5.8748007
14102,5.7618804
14103,5.675006
14104,5.9636335
14105,3.7137713
14106,2.5170534
14107,4.7919106
14108,5.5158167
14109,5.3716245
14110,4.342368
14111,3.4331641
14112,5.441883
14113,5.0651855
14114,5.797333
14115,2.5764103
14116,4.710145
14117,5.9046946
14118,4.5059996
14119,2.6298819
14120,3.2503948
14121,5.659264
14122,5.7749043
14123,2.4763672
14124,5.9520817
14125,6.0248
14126,4.694741
14127,4.358152
14128,4.9262753
14129,5.58432
14130,5.8008013
14131,5.4807243
14132,2.940124
14133,3.9481277
14134,6.0239162
14135,3.8595526
14136,2.8252609
14137,5.926294
14138,5.79563
14139,5.8275547
14140,3.8735633
14141,6.044648
14142,2.9120321
14143,4.14353
14144,5.983327
14145,2.7758465
14146,3.8706198
14147,5.9482603
14148,5.8610187
14149,5.8890305
14150,5.506829
14151,3.4330583
14152,3.6021016
14153,5.33704
14154,3.233245
14155,2.1625905
14156,5.911734
14157,5.4402018
14158,4.107274
14159,4.6360955
14160,5.9893923
14161,5.84766
14162,4.049856
14163,5.996711
14164,5.5537043
14165,3.503246
14166,3.0646958
14167,5.7652597
14168,5.854201
14169,2.7554224
14170,6.0162587
14171,5.9957857
14172,5.878955
14173,5.855919
14174,3.4405105
14175,2.8947296
14176,4.9822183
14177,2.8442297
14178,3.734209
14179,3.2461364
14180,4.1276803
14181,5.150453
14182,5.93549
14183,5.526724
14184,3.1246965
14185,4.100443
14186,5.854617
14187,5.601465
14188,5.492234
14189,3.4479365
14190,5.877187
14191,3.6440887
14192,5.9307566
14193,5.9830627
14194,3.751832
14195,2.6813214
14196,5.7037587
14197,5.9353724
14198,3.3324075
14199,5.9567804
14200,3.5290308
14201,5.967746
14202,5.985557
14203,5.4156423
14204,5.6575594
14205,5.834738
14206,5.8217325
14207,5.3627596
14208,3.0816574
14209,3.649654
14210,5.7880006
14211,5.6621423
14212,5.717443
14213,5.6704593
14214,5.9569087
14215,5.249046
14216,2.7853816
14217,2.6996076
14218,2.407921
14219,5.3452854
14220,5.967446
14221,5.8717027
14222,2.4233112
14223,5.808997
14224,4.7041225
14225,5.5514507
14226,5.9909735
14227,5.8278103
14228,3.1102986
14229,4.8721466
14230,6.046485
14231,5.420335
14232,3.2593818
14233,5.9472885
14234,5.5512
14235,6.007621
14236,4.1936307
14237,4.144705
14238,4.866881
14239,5.909553
14240,5.8714056
14241,5.873964
14242,5.795295
14243,5.6877317
14244,5.9417095
14245,4.1453295
14246,5.3535542
14247,5.509074
14248,5.2648454
14249,5.6196375
14250,2.5280519
14251,5.9450464
14252,6.0111675
14253,3.1477365
14254,5.8729954
14255,2.0016217
14256,2.334547
14257,5.9106665
14258,5.513253
14259,5.846998
14260,5.758555
14261,5.7569103
14262,2.5858586
14263,3.4110036
14264,3.9178395
14265,5.944238
14266,5.552419
14267,5.311932
14268,2.9727812
14269,3.7019284
14270,5.8553877
14271,5.258666
14272,2.9073615
14273,3.5654712
14274,2.1950872
14275,5.626681
14276,4.6261854
14277,2.7901418
14278,5.9649115
14279,5.649246
14280,4.5456724
14281,5.3807216
14282,5.6173263
14283,2.7115936
14284,3.8230653
14285,5.95156
14286,4.2019196
14287,3.3156097
14288,5.5866423
14289,4.9256
14290,3.5052958
14291,3.924633
14292,3.6965535
14293,5.282518
14294,3.7051723
14295,5.2411475
14296,6.052576
14297,4.9859037
14298,6.040308
14299,1.9720157
14300,5.8866453
14301,5.796199
14302,5.946417
14303,2.0458133
14304,3.523327
14305,3.306728
14306,5.407595
14307,6.0493555
14308,2.4544687
14309,2.3775148
14310,4.2476797
14311,4.1242733
14312,4.187804
14313,5.9741187
14314,5.934592
14315,5.4139285
14316,5.6873507
14317,4.768237
14318,4.793933
14319,1.5381975
14320,3.7416358
14321,2.6284823
14322,5.5212812
14323,5.874415
14324,3.664335
14325,2.6701221
14326,2.971397
14327,2.954867
14328,5.6658826
14329,5.4611635
14330,2.3421564
14331,6.023223
14332,4.604408
14333,5.4384775
14334,5.9364395
14335,6.023038
14336,3.7741914
14337,4.497673
14338,3.1152666
14339,2.0481133
14340,3.178308
14341,6.0359797
14342,4.0691614
14343,5.565381
14344,5.1313686
14345,5.146903
14346,6.0335016
14347,4.378528
14348,5.8757596
14349,4.508687
14350,4.3905
14351,2.303552
14352,5.4946485
14353,5.608076
14354,5.835743
14355,5.542266
14356,3.0066762
14357,3.118413
14358,5.785945
14359,6.0618014
14360,5.7046824
14361,5.503689
14362,5.5790114
14363,5.6293035
14364,4.340704
14365,5.312289
14366,5.850025
14367,5.4763927
14368,5.4252625
14369,5.1510954
14370,5.959663
14371,4.4438305
14372,3.1501245
14373,5.9980245
14374,5.8288603
14375,4.683646
14376,5.6598377
14377,3.1595492
14378,4.697336
14379,4.5765495
14380,3.2556167
14381,5.814578
14382,2.8002696
14383,5.3286
14384,5.8021383
14385,2.6109939
14386,3.8131285
14387,5.455106
14388,5.5675163
14389,3.7664056
14390,5.9852095
14391,5.9667034
14392,5.5222163
14393,3.8238816
14394,5.997318
14395,5.2156754
14396,5.97631
14397,5.9400063
14398,5.428917
14399,2.5732803
14400,3.8818555
14401,6.1282663
14402,4.0744696
14403,6.008941
14404,2.8656147
14405,5.8007183
14406,5.9454174
14407,5.773436
14408,5.884384
14409,5.5983734
14410,5.9288406
14411,5.948655
14412,2.758953
14413,5.460992
14414,5.974147
14415,5.7974863
14416,5.567811
14417,5.6124763
14418,2.0295596
14419,2.9989862
14420,5.4609766
14421,5.5750756
14422,5.789691
14423,5.456718
14424,2.4957533
14425,2.516368
14426,5.999754
14427,1.4665041
14428,2.609696
14429,2.4411926
14430,5.4870243
14431,3.0358424
14432,5.1424227
14433,3.5135386
14434,5.8978395
14435,5.43416
14436,6.014351
14437,2.786515
14438,5.8044896
14439,5.9479218
14440,4.828516
14441,5.7891903
14442,3.7380004
14443,5.4540453
14444,4.8372116
14445,2.6938982
14446,5.2634783
14447,5.177314
14448,3.46333
14449,5.924225
14450,3.8630674
14451,5.7400093
14452,2.5698142
14453,5.012738
14454,5.85544
14455,2.893841
14456,5.8109574
14457,5.6509542
14458,5.667335
14459,5.7641993
14460,4.119828
14461,5.876902
14462,5.8902564
14463,3.1173773
14464,5.9291553
14465,5.253929
14466,5.9334526
14467,5.8064423
14468,6.029504
14469,5.8420334
14470,5.6844463
14471,4.102873
14472,5.4692545
14473,5.8516364
14474,3.4951508
14475,6.025586
14476,5.6581717
14477,5.9549007
14478,5.9102516
14479,4.589838
14480,3.909214
14481,5.1559095
14482,5.3655677
14483,5.517522
14484,5.9171643
14485,5.6270275
14486,5.924269
14487,2.9417696
14488,3.8561957
14489,2.1394377
14490,2.5223577
14491,2.6513863
14492,5.960236
14493,5.5324755
14494,5.916625
14495,3.894148
14496,5.8899517
14497,2.749609
14498,5.8661327
14499,5.3897533
14500,5.7586775
14501,4.4931183
14502,5.7727613
14503,5.485821
14504,5.922137
14505,4.0888567
14506,5.2138085
14507,5.9292407
14508,5.803942
14509,5.7314115
14510,3.7745109
14511,4.812242
14512,3.9246397
14513,2.67282
14514,3.8959458
14515,4.044034
14516,5.6499286
14517,2.8625998
14518,5.745321
14519,3.483616
14520,3.6163678
14521,3.0261645
14522,6.0158515
14523,2.7530756
14524,5.1772842
14525,5.57273
14526,5.9119043
14527,4.117365
14528,3.4273863
14529,5.8484535
14530,5.618474
14531,5.708541
14532,3.958809
14533,3.9573803
14534,5.4172735
14535,2.4687371
14536,4.1101127
14537,5.7655797
14538,4.440878
14539,5.5816135
14540,5.699091
14541,6.0157294
14542,5.4747744
14543,5.826679
14544,4.1538305
14545,2.8735342
14546,3.6326542
14547,1.5187061
14548,5.8180113
14549,5.7320876
14550,5.1533976
14551,3.5875921
14552,5.702426
14553,5.535492
14554,4.9550896
14555,5.8410764
14556,3.5853798
14557,3.0792527
14558,5.5839834
14559,3.9592307
14560,5.199869
14561,4.0689163
14562,5.849077
14563,6.0525665
14564,3.7670875
14565,5.8149643
14566,5.6188307
14567,6.00529
14568,2.225719
14569,5.783447
14570,5.859274
14571,5.770172
14572,2.5528665
14573,4.658882
14574,5.866411
14575,3.269133
14576,5.936451
14577,5.6447434
14578,3.6973858
14579,6.061158
14580,4.6112227
14581,5.374935
14582,5.621714
14583,3.792864
14584,2.753635
14585,6.0021887
14586,5.944422
14587,5.979393
14588,5.1123853
14589,5.5040216
14590,5.476054
14591,5.834812
14592,5.4878883
14593,3.7010827
14594,5.586435
14595,4.0162406
14596,5.861699
14597,5.3131075
14598,2.9600601
14599,4.6759114
14600,2.330009
14601,2.8089612
14602,3.904348
14603,3.9466774
14604,5.703996
14605,5.827962
14606,3.6075583
14607,4.174447
14608,5.3787127
14609,5.8973093
14610,5.327977
14611,3.6568494
14612,5.171089
14613,3.5285716
14614,5.8011985
14615,5.8134007
14616,2.2634914
14617,3.0092483
14618,6.0468984
14619,5.919729
14620,5.9357557
14621,3.5532684
14622,3.2148361
14623,5.48636
14624,5.4771185
14625,6.004388
14626,4.4607716
14627,3.0707288
14628,5.848928
14629,3.5070803
14630,4.494752
14631,3.3055024
14632,4.2026777
14633,5.9933057
14634,5.937056
14635,5.3870254
14636,5.9358044
14637,3.0036273
14638,5.3688097
14639,5.790362
14640,2.4583626
14641,6.0475492
14642,5.326997
14643,5.962312
14644,2.1082044
14645,3.8645036
14646,5.8505993
14647,5.7856636
14648,1.4868026
14649,2.5045743
14650,6.0587587
14651,3.4611878
14652,4.2945805
14653,5.400137
14654,3.1688852
14655,5.016226
14656,5.6849236
14657,5.5110674
14658,3.215084
14659,5.1500416
14660,5.544873
14661,1.5248221
14662,5.790572
14663,5.8674297
14664,5.986498
14665,5.2650013
14666,5.6326346
14667,5.8470907
14668,4.4579287
14669,5.4707766
14670,4.599595
14671,5.699608
14672,5.1647015
14673,5.0512505
14674,5.828529
14675,5.922434
14676,4.109106
14677,2.4138803
14678,2.5340128
14679,5.7117352
14680,2.8076916
14681,3.6198113
14682,4.1619067
14683,4.10103
14684,6.0185146
14685,4.8648367
14686,5.493834
14687,1.1524441
14688,3.108367
14689,2.6558409
14690,3.8557725
14691,3.1069474
14692,5.972
14693,6.0626707
14694,5.028942
14695,3.705168
14696,5.473847
14697,5.543393
14698,5.9349194
14699,2.0409613
14700,2.470942
14701,5.651746
14702,5.048781
14703,4.14094
14704,5.6785097
14705,2.3996673
14706,5.9431715
14707,5.9745603
14708,5.592328
14709,5.1634674
14710,4.000866
14711,5.5791817
14712,5.9665275
14713,3.192766
14714,2.4202003
14715,2.6826844
14716,3.7787251
14717,4.432628
14718,3.7371564
14719,5.9684496
14720,3.983204
14721,4.733203
14722,5.878413
14723,3.3071132
14724,5.8757315
14725,2.7993546
14726,5.9851003
14727,3.0671568
14728,5.9432044
14729,5.6047993
14730,3.315784
14731,5.6602283
14732,4.81752
14733,5.1315885
14734,5.599314
14735,4.9170656
14736,3.9670572
14737,5.93569
14738,4.0917616
14739,5.3300495
14740,5.956583
14741,2.4949713
14742,5.9922495
14743,4.618888
14744,5.840936
14745,2.3922663
14746,5.407582
14747,5.24264
14748,3.0178711
14749,4.593329
14750,3.6651413
14751,1.6452582
14752,5.5332127
14753,5.416624
14754,3.5420327
14755,5.5892425
14756,1.391922
14757,4.9579296
14758,2.4189281
14759,5.9945607
14760,3.9623058
14761,4.827295
14762,5.581721
14763,5.3177366
14764,3.9672258
14765,5.684809
14766,5.9118514
14767,5.906541
14768,4.199783
14769,5.902442
14770,5.5728297
14771,5.429294
14772,5.916269
14773,5.075415
14774,5.991191
14775,5.7464747
14776,5.715147
14777,3.293597
14778,5.9195175
14779,5.982512
14780,5.5930195
14781,5.951336
14782,5.416525
14783,3.7758596
14784,4.235304
14785,5.158987
14786,5.889904
14787,5.174935
14788,5.7757106
14789,4.3959637
14790,5.8233795
14791,5.329319
14792,5.3625426
14793,5.7223935
14794,2.962833
14795,3.6223402
14796,3.2886655
14797,3.7097046
14798,4.6940923
14799,5.230422
14800,5.9248295
14801,2.1951547
14802,5.9477153
14803,5.9297175
14804,5.594542
14805,3.8680727
14806,3.6184893
14807,5.41611
14808,5.0389886
14809,5.3919907
14810,5.5538397
14811,3.2822573
14812,5.6504974
14813,5.533003
14814,5.636404
14815,5.679573
14816,5.586378
14817,5.967596
14818,5.440429
14819,5.7339854
14820,6.029415
14821,5.071074
14822,3.9650555
14823,3.1048322
14824,5.266758
14825,4.4684534
14826,4.973023
14827,2.243616
14828,5.8444285
14829,5.5774775
14830,5.9161096
14831,4.989602
14832,5.5362186
14833,5.9217825
14834,5.3785143
14835,2.4496381
14836,5.422556
14837,5.210392
14838,5.777531
14839,5.7479315
14840,5.365904
14841,5.8229656
14842,5.6807146
14843,5.7244205
14844,5.7659187
14845,2.8086505
14846,4.5572233
14847,4.846409
14848,5.563876
14849,2.398324
14850,5.167532
14851,6.0165873
14852,4.721937
14853,5.796668
14854,4.513409
14855,5.409525
14856,6.10865
14857,5.8832912
14858,6.034315
14859,4.2277336
14860,5.8888493
14861,3.22621
14862,5.8795204
14863,5.958922
14864,5.9345484
14865,2.4206703
14866,4.3305254
14867,1.5220095
14868,5.9008656
14869,2.7278702
14870,6.0234
14871,3.7280693
14872,5.190358
14873,3.5817237
14874,4.924835
14875,4.5796957
14876,5.428901
14877,5.962261
14878,2.6284108
14879,6.02231
14880,5.711198
14881,5.715289
14882,5.4702406
14883,5.9471817
14884,5.9408827
14885,5.3495035
14886,5.9463305
14887,4.3742037
14888,3.05237
14889,5.9429965
14890,5.976556
14891,5.3901033
14892,3.008492
14893,6.0384846
14894,5.911212
14895,5.395057
14896,4.9116817
14897,3.761654
14898,5.624289
14899,5.3882895
14900,3.216258
14901,4.0091033
14902,5.7185016
14903,5.2289166
14904,4.1402497
14905,5.4483676
14906,4.877859
14907,3.8062391
14908,5.664011
14909,5.5536575
14910,5.8219094
14911,3.975662
14912,3.2412028
14913,5.418558
14914,3.9040976
14915,5.901679
14916,2.7833757
14917,5.7840767
14918,5.887925
14919,5.906791
14920,4.180983
14921,3.2856576
14922,5.115802
14923,5.4042077
14924,4.5756493
14925,5.82946
14926,3.63657
14927,3.5253806
14928,3.9434886
14929,4.5463314
14930,4.2009254
14931,2.3420992
14932,5.3279476
14933,6.033985
14934,5.836628
14935,5.9905996
14936,5.9871106
14937,5.682751
14938,5.2848845
14939,2.804746
14940,4.8931665
14941,4.325198
14942,5.8447075
14943,5.7910624
14944,4.140379
14945,3.9898934
14946,4.7654257
14947,4.249694
14948,6.073738
14949,2.6525123
14950,5.9214506
14951,2.5706692
14952,5.899206
14953,5.945547
14954,5.780162
14955,5.857405
14956,2.614585
14957,5.669902
14958,5.4495025
14959,5.8769865
14960,4.6563044
14961,6.014558
14962,4.837723
14963,3.978014
14964,3.262794
14965,3.8528693
14966,3.544072
14967,6.0098295
14968,4.427065
14969,4.252987
14970,6.015919
14971,5.914212
14972,6.0001965
14973,2.5675144
14974,2.989352
14975,4.213851
14976,3.324009
14977,2.8872333
14978,4.146207
14979,5.9667873
14980,4.763603
14981,3.1106703
14982,2.39661
14983,4.801776
14984,5.402151
14985,5.2875395
14986,5.5179577
14987,5.9678764
14988,6.0193233
14989,4.083623
14990,4.3606405
14991,5.5829735
14992,6.0129986
14993,5.8747387
14994,4.1749597
14995,5.0781527
14996,5.307906
14997,3.5010107
14998,5.6549463
14999,5.253626
15000,5.7851667
15001,6.0172396
15002,5.5261035
15003,5.912548
15004,5.077413
15005,3.8490043
15006,5.4862413
15007,4.774685
15008,5.913516
15009,5.613524
15010,5.819141
15011,4.7680187
15012,3.725371
15013,4.6565266
15014,5.830939
15015,2.7064488
15016,6.001402
15017,6.009519
15018,2.9928071
15019,5.1706743
15020,6.0324
15021,5.782709
15022,3.9680455
15023,2.597668
15024,5.1780033
15025,3.7987998
15026,4.657153
15027,5.9703407
15028,5.3865576
15029,5.829557
15030,4.134649
15031,5.8046007
15032,5.435992
15033,5.7851524
15034,2.5502272
15035,6.0107718
15036,3.6838984
15037,5.7993703
15038,3.8320482
15039,1.548509
15040,5.6063395
15041,5.133459
15042,2.9911928
15043,5.3375998
15044,5.7514987
15045,4.9109287
15046,5.8956676
15047,5.5940576
15048,6.0064898
15049,4.742964
15050,2.41491
15051,1.5102234
15052,5.678832
15053,4.4224434
15054,5.9575295
15055,5.445421
15056,5.46879
15057,2.7513938
15058,5.9384246
15059,5.9940767
15060,5.136422
15061,5.813099
15062,5.798342
15063,5.846781
15064,2.5451846
15065,2.336669
15066,5.782902
15067,3.6741786
15068,3.804078
15069,6.0157003
15070,4.697011
15071,5.854474
15072,5.6685038
15073,4.499736
15074,6.0622053
15075,4.1562614
15076,5.9049444
15077,5.9979935
15078,5.9477057
15079,5.594945
15080,2.7803216
15081,4.163452
15082,4.9957542
15083,2.7280364
15084,5.5628815
15085,4.560318
15086,2.1912587
15087,3.9727771
15088,5.9160633
15089,5.690534
15090,5.540269
15091,5.844537
15092,5.8725796
15093,5.9203963
15094,6.0257707
15095,5.480062
15096,3.999064
15097,3.5747132
15098,5.9215503
15099,5.83755
15100,6.0243716
15101,6.0705667
15102,5.9290996
15103,6.04368
15104,2.6367962
15105,5.4215627
15106,5.9582167
15107,3.8464177
15108,5.0603294
15109,5.5997877
15110,2.20677
15111,5.670788
15112,5.7273974
15113,5.8042526
15114,5.6066456
15115,4.872828
15116,2.831618
15117,5.4197025
15118,4.539013
15119,6.0324106
15120,3.6091697
15121,6.026973
15122,5.9116855
15123,2.7976227
15124,6.0641813
15125,5.7973213
15126,3.6545055
15127,5.077956
15128,5.508677
15129,4.184219
15130,3.3567848
15131,4.4155226
15132,5.37873
15133,5.8024945
15134,5.5492887
15135,4.5674605
15136,2.7724602
15137,5.3912544
15138,5.679772
15139,5.991803
15140,5.870125
15141,4.5444355
15142,5.6104565
15143,5.9412227
15144,5.457493
15145,5.8603163
15146,5.585431
15147,5.458487
15148,4.989332
15149,5.216329
15150,5.9987297
15151,5.766694
15152,3.0037136
15153,5.983164
15154,5.5423384
15155,2.3671012
15156,4.551688
15157,3.6509676
15158,5.7312756
15159,5.3438787
15160,3.827651
15161,6.063257
15162,4.6158943
15163,6.015087
15164,3.3843145
15165,5.9335737
15166,5.999315
15167,5.880229
15168,5.892724
15169,5.9382467
15170,5.4749856
15171,5.1654778
15172,5.922517
15173,3.9912858
15174,5.509074
15175,5.3239384
15176,2.537388
15177,4.2562523
15178,5.9159155
15179,5.999651
15180,4.475962
15181,5.5821314
15182,5.5735917
15183,5.696703
15184,2.634155
15185,6.104451
15186,5.9295177
15187,2.640613
15188,4.0172577
15189,5.6012325
15190,6.0072975
15191,5.907172
15192,6.068244
15193,5.4865465
15194,5.5318503
15195,5.8367424
15196,6.028978
15197,2.8528001
15198,5.142355
15199,3.7479773
15200,3.8959613
15201,2.3096974
15202,4.1175313
15203,5.712702
15204,3.0876954
15205,5.1397133
15206,3.8450265
15207,4.120969
15208,2.5868695
15209,5.523284
15210,5.8953876
15211,4.505218
15212,2.29194
15213,3.6268272
15214,4.1222706
15215,6.027294
15216,5.0784655
15217,3.7824228
15218,5.3120785
15219,5.3906765
15220,2.6167655
15221,5.4294553
15222,5.948062
15223,5.8797407
15224,2.0014079
15225,5.5338306
15226,2.7401655
15227,5.7686486
15228,5.82051
15229,4.3469324
15230,5.132944
15231,2.8206317
15232,5.4542837
15233,5.532994
15234,5.0265417
15235,5.7957335
15236,5.3465114
15237,5.6719413
15238,5.596408
15239,2.9463322
15240,4.2227874
15241,5.847882
15242,5.5767365
15243,3.4149415
15244,3.5571213
15245,3.7706559
15246,5.7859197
15247,6.026982
15248,5.732826
15249,5.8194494
15250,5.621354
15251,3.05209
15252,6.064513
15253,5.606183
15254,5.6521597
15255,5.4446917
15256,5.70031
15257,2.4544952
15258,5.6869817
15259,2.5593603
15260,3.4944541
15261,5.5522184
15262,5.562975
15263,3.450117
15264,5.9242144
15265,5.9516015
15266,2.5778441
15267,5.8861485
15268,5.4826813
15269,5.050168
15270,5.9508386
15271,4.7741055
15272,3.209496
15273,3.3181455
15274,3.8785105
15275,6.020326
15276,4.169791
15277,4.758829
15278,5.8955507
15279,5.9640055
15280,2.6026897
15281,5.8060308
15282,5.748479
15283,2.3598287
15284,3.8143363
15285,2.3081248
15286,4.9410563
15287,3.3808413
15288,5.8577414
